p_id,subjectGroup,correct,idea_units,RP_any,RP_imp,RP_per,content,familiarity,vocabulary,comprehension,GMRT,read_time_minutes,RP_RT,GMRT_transformed,knowledge_transformed
40,RPm,0,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,25,0,0,0,...pituitary gland to the adrenal gland.,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,28,1,0,1,...(The HPA axis) allows an organism to adapt to its environment,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,30,1,1,0, ...and a new hormone is produced,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,1,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,37,0,0,0,"Thus, this has been called the fight-or-flight response.",16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,39,0,0,0,...so more blood can be sent to other muscles.,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,41,1,0,1,...and by 50-fold during stress.,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
40,RPm,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,16,29,27,56,3.590883333333333,9.22235,-1.4731274604174542,-0.4029618247179403
96,RPm,0,1,0,0,0,The endocrine system produces chemicals ,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,1,3,0,0,0,The endocrine system is made up of glands.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,4,0,0,0,A gland is an organ ,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,5,0,0,0,….Glands produce or release a chemical,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,8,0,0,0,"However, endocrine glands do not have delivery tubes.",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,9,1,1,0,"Endocrine glands produce and release their chemicals directly into the bloodstream, (without going through ducts).",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,10,0,0,0,The chemical product of an endocrine gland is called a hormone.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,11,0,0,0,The bloodstream carries hormones throughout the body.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,12,0,0,0,"When a hormone enters the bloodstream, it does not interact with all organs in the body.",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,13,0,0,0,Hormones interact with only certain cells,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,14,0,0,0,...that recognize the hormone’s chemical structure,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,15,0,0,0,These are called target cells.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,16,1,0,1,A target cell may have several different receptor types,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,17,1,0,1,...receptor types that activate different signal transduction pathways.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,18,1,1,0,Hormones that do not fit a particular organ’s target cells,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,19,1,1,0,...will travel through the bloodstream until they find target cells that they fit.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,20,0,0,0,"Target cells then respond to the hormones by turning on, turning off, the activities of different organs and tissues.",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,25,0,0,0,...pituitary gland to the adrenal gland.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,28,1,0,1,...(The HPA axis) allows an organism to adapt to its environment,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,30,1,1,0, ...and a new hormone is produced,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,1,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,37,0,0,0,"Thus, this has been called the fight-or-flight response.",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,39,0,0,0,...so more blood can be sent to other muscles.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,41,1,0,1,...and by 50-fold during stress.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
96,RPm,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,7,23,10,33,6.704066666666668,20.16375,-2.2025214937617736,-1.0079388555090711
59,RPm,0,1,0,0,0,The endocrine system produces chemicals ,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,3,0,0,0,The endocrine system is made up of glands.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,4,0,0,0,A gland is an organ ,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,5,0,0,0,….Glands produce or release a chemical,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,8,0,0,0,"However, endocrine glands do not have delivery tubes.",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,1,9,1,1,0,"Endocrine glands produce and release their chemicals directly into the bloodstream, (without going through ducts).",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,10,0,0,0,The chemical product of an endocrine gland is called a hormone.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,11,0,0,0,The bloodstream carries hormones throughout the body.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,12,0,0,0,"When a hormone enters the bloodstream, it does not interact with all organs in the body.",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,1,13,0,0,0,Hormones interact with only certain cells,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,1,14,0,0,0,...that recognize the hormone’s chemical structure,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,15,0,0,0,These are called target cells.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,16,1,0,1,A target cell may have several different receptor types,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,17,1,0,1,...receptor types that activate different signal transduction pathways.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,18,1,1,0,Hormones that do not fit a particular organ’s target cells,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,19,1,1,0,...will travel through the bloodstream until they find target cells that they fit.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,20,0,0,0,"Target cells then respond to the hormones by turning on, turning off, the activities of different organs and tissues.",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,25,0,0,0,...pituitary gland to the adrenal gland.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,1,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,28,1,0,1,...(The HPA axis) allows an organism to adapt to its environment,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,30,1,1,0, ...and a new hormone is produced,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,37,0,0,0,"Thus, this has been called the fight-or-flight response.",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,39,0,0,0,...so more blood can be sent to other muscles.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,41,1,0,1,...and by 50-fold during stress.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
59,RPm,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,25,45,43,88,6.871383333333332,14.688516666666667,1.168417425581329,0.053062961248310864
7,RPm,0,1,0,0,0,The endocrine system produces chemicals ,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,3,0,0,0,The endocrine system is made up of glands.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,4,0,0,0,A gland is an organ ,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,5,0,0,0,….Glands produce or release a chemical,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,8,0,0,0,"However, endocrine glands do not have delivery tubes.",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,9,1,1,0,"Endocrine glands produce and release their chemicals directly into the bloodstream, (without going through ducts).",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,10,0,0,0,The chemical product of an endocrine gland is called a hormone.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,11,0,0,0,The bloodstream carries hormones throughout the body.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,12,0,0,0,"When a hormone enters the bloodstream, it does not interact with all organs in the body.",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,13,0,0,0,Hormones interact with only certain cells,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,14,0,0,0,...that recognize the hormone’s chemical structure,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,15,0,0,0,These are called target cells.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,16,1,0,1,A target cell may have several different receptor types,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,17,1,0,1,...receptor types that activate different signal transduction pathways.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,18,1,1,0,Hormones that do not fit a particular organ’s target cells,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,19,1,1,0,...will travel through the bloodstream until they find target cells that they fit.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,20,0,0,0,"Target cells then respond to the hormones by turning on, turning off, the activities of different organs and tissues.",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,25,0,0,0,...pituitary gland to the adrenal gland.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,1,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,28,1,0,1,...(The HPA axis) allows an organism to adapt to its environment,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,30,1,1,0, ...and a new hormone is produced,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,37,0,0,0,"Thus, this has been called the fight-or-flight response.",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,39,0,0,0,...so more blood can be sent to other muscles.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,41,1,0,1,...and by 50-fold during stress.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
7,RPm,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,1,42,39,81,6.8824999999999985,14.20735,0.3849659674760883,-1.6687721985306212
112,NRP,0,1,0,0,0,The endocrine system produces chemicals ,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,1,3,0,0,0,The endocrine system is made up of glands.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,4,0,0,0,A gland is an organ ,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,5,0,0,0,….Glands produce or release a chemical,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,8,0,0,0,"However, endocrine glands do not have delivery tubes.",5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,1,9,1,1,0,"Endocrine glands produce and release their chemicals directly into the bloodstream, (without going through ducts).",5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,10,0,0,0,The chemical product of an endocrine gland is called a hormone.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,11,0,0,0,The bloodstream carries hormones throughout the body.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,12,0,0,0,"When a hormone enters the bloodstream, it does not interact with all organs in the body.",5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,13,0,0,0,Hormones interact with only certain cells,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,14,0,0,0,...that recognize the hormone’s chemical structure,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,15,0,0,0,These are called target cells.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,16,1,0,1,A target cell may have several different receptor types,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,17,1,0,1,...receptor types that activate different signal transduction pathways.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,18,1,1,0,Hormones that do not fit a particular organ’s target cells,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,19,1,1,0,...will travel through the bloodstream until they find target cells that they fit.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,1,20,0,0,0,"Target cells then respond to the hormones by turning on, turning off, the activities of different organs and tissues.",5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,1,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,1,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,1,25,0,0,0,...pituitary gland to the adrenal gland.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,1,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
112,NRP,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,5,44,44,88,3.9875666666666665,,1.168417425581329,-1.1850086161032547
