p_id,question,q_num,q_type,stim1,stim2,stim3,stim4,key,response,RT,correct,subjectGroup,familiarity,vocabulary,comprehension,GMRT,GMRT_transformed,knowledge_transformed
118,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,17228,1.0,RPm,5,39,29,68,-0.5773480653789389,-1.3520246473720956
118,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,1,24941,1.0,RPm,5,39,29,68,-0.5773480653789389,-1.3520246473720956
118,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,17388,1.0,RPm,5,39,29,68,-0.5773480653789389,-1.3520246473720956
118,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,1,70994,1.0,RPm,5,39,29,68,-0.5773480653789389,-1.3520246473720956
118,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,15261,1.0,RPm,5,39,29,68,-0.5773480653789389,-1.3520246473720956
118,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,1,13604,1.0,RPm,5,39,29,68,-0.5773480653789389,-1.3520246473720956
139,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,2,15013,0.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,10271,1.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,8287,1.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,4,6624,0.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,4,5209,1.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,11446,1.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,1,19845,0.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,2,23629,0.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,7123,1.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,4,27310,0.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,3,12882,0.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
139,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,1,12128,1.0,RPp,10,42,10,52,-1.4186415542144917,-0.9855368944109226
143,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,4,2642,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,4651,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,5025,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,3171,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,4,5329,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,3784,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,5261,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,1,13135,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,4608,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,3,28059,0.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,9587,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
143,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,1,10400,1.0,RPp,45,44,47,91,1.5480476302312998,0.4792159282090279
144,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,4,9468,1.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,7004,1.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,5286,1.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,5815,1.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,1,10695,0.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,3,6511,0.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,10463,1.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,2,21275,0.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,5148,1.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,4,18737,0.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,3,14610,0.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
144,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,1,11510,1.0,RPm,10,41,18,59,-1.1051553810429642,-0.9855368944109226
135,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,4,2643,1.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,9412,1.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,6042,1.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,5192,1.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,1,5206,0.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,4070,1.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,6138,1.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,4,40212,0.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,4,6909,0.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,4,35449,0.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,19234,1.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
135,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,1,11667,1.0,RPm,82,44,28,72,-0.2926835895910668,1.4631704551937976
160,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,4,6214,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,5189,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,3821,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,2934,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,4,6241,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,4035,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,5646,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,1,10924,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,5096,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,1,17135,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,6343,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
160,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,1,7618,1.0,RPm,20,44,45,89,1.3128180523572128,-0.4504927814032112
141,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,4,4990,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,5300,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,4639,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,4136,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,2,6884,0.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,3549,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,8023,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,1,20745,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,4327,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,1,34506,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,11967,1.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
141,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,3,8623,0.0,RPm,61,44,43,87,1.0879265341995803,0.9406049336569702
38,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,4,2906,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,3591,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,6948,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,2783,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,4,4256,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,2178,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,9938,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,1,17887,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,2827,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,1,159916,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,21265,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
38,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,1,10163,1.0,NRP,33,45,28,73,-0.21636296053266346,0.077123521995702
49,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,2,7182,0.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,5461,1.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,5759,1.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,5052,1.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,3,10881,0.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,5355,1.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,9544,1.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,3,34595,0.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,8817,1.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,3,14265,0.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,24421,1.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
49,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,3,9845,0.0,RPm,66,41,42,83,0.6682284132389351,1.0721923863061693
74,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,4,15234,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,8781,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,6086,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,9769,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,4,5022,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,11549,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,12036,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,1,54521,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,7558,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,3,9540,0.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,16106,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
74,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,1,7691,1.0,NRP,60,44,34,78,0.1976192201072328,0.9136580367210972
35,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,2,22100,0.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,13650,1.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,Viruses are made up of two basic parts: a protein coat and what?,3,memory,bacteria,inner core,nervous system,organelles,2.0,2,11777,1.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,The cells a virus infects are called:,2,memory,support cells,lock cells,host cells,protein cells,3.0,3,5493,1.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,Which of the following viral diseases was not listed in the text?,6,memory,cold sores,polio,AIDS,influenza,4.0,2,23083,0.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,The name of the virus that infects bacteria is:,5,memory,bacteriophage,rhinovirus,bacteriovirus,retrovirues,1.0,1,6606,1.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,How do viruses use their host cells?,8,inference,host cells provide energy for viruses,viruses fill host cells with waste,viruses use host cells to reproduce,viruses kill host cels in order to eat them,3.0,3,9372,1.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,"What would likely happen if a virus could attach to a host cell, but did not take over the host cell's functions?",10,inference,the virus would not burst the cell,the virus would live in the host cell,the host cell would produce the virus's proteins,the host cell would produce the virus's genetic material,1.0,2,39159,0.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,Viruses cause damage to the cells of organisms by:,12,inference,eating the host cell,bursting the host cell,deactivating the host cell,changing the protein keys,2.0,2,12752,1.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,What is a correct order of processes underlying the spread of a virus?,11,inference,"a host cell bursts, a new virus attaches to a new host cell, a new virus injects genetic material","a virus reproduces, a virus injects genetic material, a virus attaches to host","a virus attaches to a host, a host cell bursts, a virus takes over host cell","a virus injects genetic material, a virus attaches to host cell, a host cell bursts",1.0,3,15888,0.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,"If a virus contains genetic material but does not have a protein coat, then",9,inference,the virus could infect host cells,the virus could reproduce and burst a host cell,the virus could only attach to specific host cells,the virus could not attach to any host cell,4.0,4,27486,1.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
35,Which of the following could not be infected by a virus?,7,inference,a virus,a house plant,a fungus,a dog,1.0,4,6058,0.0,RPp,25,31,29,60,-1.05375063748096,-0.2322218959709421
106,"Once a virus attaches to the surface of a host cell, it injects its ______ into the cell",4,memory,viruses,proteins,food and energy,genetic material,4.0,4,12640,1.0,NRP,92,45,37,82,0.569402176651739,1.6885304696034642
106,The only way in which viruses are like organisms is that they can:,1,memory,eat,multiply,create waste,defend themselves,2.0,2,13471,1.0,NRP,92,45,37,82,0.569402176651739,1.6885304696034642
